datetime,timestamp,value,instance,job
2025-12-04 12:39:40,1764826780,0.0,127.0.0.1:1880,nodered
2025-12-04 12:39:45,1764826785,0.0,127.0.0.1:1880,nodered
2025-12-04 12:39:50,1764826790,0.0,127.0.0.1:1880,nodered
2025-12-04 12:39:55,1764826795,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:00,1764826800,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:05,1764826805,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:10,1764826810,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:15,1764826815,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:20,1764826820,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:25,1764826825,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:30,1764826830,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:35,1764826835,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:40,1764826840,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:45,1764826845,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:50,1764826850,0.0,127.0.0.1:1880,nodered
2025-12-04 12:40:55,1764826855,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:00,1764826860,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:05,1764826865,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:10,1764826870,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:15,1764826875,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:20,1764826880,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:25,1764826885,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:30,1764826890,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:35,1764826895,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:40,1764826900,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:45,1764826905,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:50,1764826910,0.0,127.0.0.1:1880,nodered
2025-12-04 12:41:55,1764826915,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:00,1764826920,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:05,1764826925,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:10,1764826930,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:15,1764826935,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:20,1764826940,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:25,1764826945,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:30,1764826950,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:35,1764826955,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:40,1764826960,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:45,1764826965,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:50,1764826970,0.0,127.0.0.1:1880,nodered
2025-12-04 12:42:55,1764826975,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:00,1764826980,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:05,1764826985,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:10,1764826990,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:15,1764826995,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:20,1764827000,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:25,1764827005,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:30,1764827010,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:35,1764827015,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:40,1764827020,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:45,1764827025,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:50,1764827030,0.0,127.0.0.1:1880,nodered
2025-12-04 12:43:55,1764827035,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:00,1764827040,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:05,1764827045,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:10,1764827050,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:15,1764827055,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:20,1764827060,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:25,1764827065,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:30,1764827070,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:35,1764827075,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:40,1764827080,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:45,1764827085,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:50,1764827090,0.0,127.0.0.1:1880,nodered
2025-12-04 12:44:55,1764827095,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:00,1764827100,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:05,1764827105,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:10,1764827110,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:15,1764827115,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:20,1764827120,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:25,1764827125,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:30,1764827130,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:35,1764827135,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:40,1764827140,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:45,1764827145,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:50,1764827150,0.0,127.0.0.1:1880,nodered
2025-12-04 12:45:55,1764827155,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:00,1764827160,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:05,1764827165,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:10,1764827170,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:15,1764827175,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:20,1764827180,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:25,1764827185,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:30,1764827190,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:35,1764827195,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:40,1764827200,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:45,1764827205,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:50,1764827210,0.0,127.0.0.1:1880,nodered
2025-12-04 12:46:55,1764827215,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:00,1764827220,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:05,1764827225,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:10,1764827230,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:15,1764827235,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:20,1764827240,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:25,1764827245,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:30,1764827250,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:35,1764827255,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:40,1764827260,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:45,1764827265,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:50,1764827270,0.0,127.0.0.1:1880,nodered
2025-12-04 12:47:55,1764827275,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:00,1764827280,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:05,1764827285,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:10,1764827290,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:15,1764827295,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:20,1764827300,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:25,1764827305,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:30,1764827310,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:35,1764827315,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:40,1764827320,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:45,1764827325,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:50,1764827330,0.0,127.0.0.1:1880,nodered
2025-12-04 12:48:55,1764827335,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:00,1764827340,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:05,1764827345,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:10,1764827350,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:15,1764827355,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:20,1764827360,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:25,1764827365,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:30,1764827370,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:35,1764827375,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:40,1764827380,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:45,1764827385,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:50,1764827390,0.0,127.0.0.1:1880,nodered
2025-12-04 12:49:55,1764827395,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:00,1764827400,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:05,1764827405,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:10,1764827410,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:15,1764827415,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:20,1764827420,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:25,1764827425,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:30,1764827430,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:35,1764827435,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:40,1764827440,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:45,1764827445,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:50,1764827450,0.0,127.0.0.1:1880,nodered
2025-12-04 12:50:55,1764827455,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:00,1764827460,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:05,1764827465,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:10,1764827470,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:15,1764827475,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:20,1764827480,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:25,1764827485,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:30,1764827490,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:35,1764827495,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:40,1764827500,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:45,1764827505,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:50,1764827510,0.0,127.0.0.1:1880,nodered
2025-12-04 12:51:55,1764827515,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:00,1764827520,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:05,1764827525,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:10,1764827530,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:15,1764827535,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:20,1764827540,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:25,1764827545,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:30,1764827550,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:35,1764827555,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:40,1764827560,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:45,1764827565,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:50,1764827570,0.0,127.0.0.1:1880,nodered
2025-12-04 12:52:55,1764827575,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:00,1764827580,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:05,1764827585,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:10,1764827590,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:15,1764827595,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:20,1764827600,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:25,1764827605,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:30,1764827610,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:35,1764827615,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:40,1764827620,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:45,1764827625,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:50,1764827630,0.0,127.0.0.1:1880,nodered
2025-12-04 12:53:55,1764827635,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:00,1764827640,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:05,1764827645,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:10,1764827650,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:15,1764827655,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:20,1764827660,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:25,1764827665,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:30,1764827670,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:35,1764827675,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:40,1764827680,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:45,1764827685,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:50,1764827690,0.0,127.0.0.1:1880,nodered
2025-12-04 12:54:55,1764827695,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:00,1764827700,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:05,1764827705,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:10,1764827710,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:15,1764827715,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:20,1764827720,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:25,1764827725,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:30,1764827730,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:35,1764827735,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:40,1764827740,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:45,1764827745,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:50,1764827750,0.0,127.0.0.1:1880,nodered
2025-12-04 12:55:55,1764827755,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:00,1764827760,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:05,1764827765,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:10,1764827770,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:15,1764827775,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:20,1764827780,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:25,1764827785,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:30,1764827790,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:35,1764827795,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:40,1764827800,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:45,1764827805,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:50,1764827810,0.0,127.0.0.1:1880,nodered
2025-12-04 12:56:55,1764827815,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:00,1764827820,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:05,1764827825,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:10,1764827830,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:15,1764827835,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:20,1764827840,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:25,1764827845,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:30,1764827850,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:35,1764827855,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:40,1764827860,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:45,1764827865,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:50,1764827870,0.0,127.0.0.1:1880,nodered
2025-12-04 12:57:55,1764827875,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:00,1764827880,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:05,1764827885,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:10,1764827890,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:15,1764827895,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:20,1764827900,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:25,1764827905,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:30,1764827910,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:35,1764827915,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:40,1764827920,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:45,1764827925,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:50,1764827930,0.0,127.0.0.1:1880,nodered
2025-12-04 12:58:55,1764827935,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:00,1764827940,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:05,1764827945,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:10,1764827950,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:15,1764827955,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:20,1764827960,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:25,1764827965,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:30,1764827970,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:35,1764827975,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:40,1764827980,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:45,1764827985,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:50,1764827990,0.0,127.0.0.1:1880,nodered
2025-12-04 12:59:55,1764827995,0.0,127.0.0.1:1880,nodered
2025-12-04 13:00:00,1764828000,0.0,127.0.0.1:1880,nodered
2025-12-04 12:00:00,1764824400,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:05,1764824405,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:10,1764824410,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:15,1764824415,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:20,1764824420,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:25,1764824425,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:30,1764824430,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:35,1764824435,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:40,1764824440,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:45,1764824445,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:50,1764824450,32.11,127.0.0.1:1880,nodered
2025-12-04 12:00:55,1764824455,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:00,1764824460,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:05,1764824465,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:10,1764824470,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:15,1764824475,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:20,1764824480,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:25,1764824485,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:30,1764824490,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:35,1764824495,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:40,1764824500,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:45,1764824505,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:50,1764824510,32.11,127.0.0.1:1880,nodered
2025-12-04 12:01:55,1764824515,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:00,1764824520,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:05,1764824525,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:10,1764824530,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:15,1764824535,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:20,1764824540,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:25,1764824545,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:30,1764824550,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:35,1764824555,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:40,1764824560,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:45,1764824565,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:50,1764824570,32.11,127.0.0.1:1880,nodered
2025-12-04 12:02:55,1764824575,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:00,1764824580,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:05,1764824585,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:10,1764824590,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:15,1764824595,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:20,1764824600,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:25,1764824605,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:30,1764824610,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:35,1764824615,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:40,1764824620,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:45,1764824625,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:50,1764824630,32.11,127.0.0.1:1880,nodered
2025-12-04 12:03:55,1764824635,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:00,1764824640,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:05,1764824645,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:10,1764824650,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:15,1764824655,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:20,1764824660,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:25,1764824665,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:30,1764824670,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:35,1764824675,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:40,1764824680,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:45,1764824685,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:50,1764824690,32.11,127.0.0.1:1880,nodered
2025-12-04 12:04:55,1764824695,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:00,1764824700,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:05,1764824705,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:10,1764824710,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:15,1764824715,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:20,1764824720,32.11,127.0.0.1:1880,nodered
2025-12-04 12:05:25,1764824725,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:30,1764824730,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:35,1764824735,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:40,1764824740,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:45,1764824745,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:50,1764824750,227.1,127.0.0.1:1880,nodered
2025-12-04 12:05:55,1764824755,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:00,1764824760,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:05,1764824765,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:10,1764824770,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:15,1764824775,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:20,1764824780,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:25,1764824785,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:30,1764824790,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:35,1764824795,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:40,1764824800,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:45,1764824805,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:50,1764824810,227.1,127.0.0.1:1880,nodered
2025-12-04 12:06:55,1764824815,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:00,1764824820,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:05,1764824825,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:10,1764824830,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:15,1764824835,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:20,1764824840,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:25,1764824845,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:30,1764824850,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:35,1764824855,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:40,1764824860,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:45,1764824865,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:50,1764824870,227.1,127.0.0.1:1880,nodered
2025-12-04 12:07:55,1764824875,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:00,1764824880,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:05,1764824885,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:10,1764824890,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:15,1764824895,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:20,1764824900,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:25,1764824905,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:30,1764824910,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:35,1764824915,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:40,1764824920,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:45,1764824925,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:50,1764824930,227.1,127.0.0.1:1880,nodered
2025-12-04 12:08:55,1764824935,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:00,1764824940,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:05,1764824945,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:10,1764824950,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:15,1764824955,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:20,1764824960,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:25,1764824965,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:30,1764824970,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:35,1764824975,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:40,1764824980,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:45,1764824985,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:50,1764824990,227.1,127.0.0.1:1880,nodered
2025-12-04 12:09:55,1764824995,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:00,1764825000,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:05,1764825005,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:10,1764825010,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:15,1764825015,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:20,1764825020,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:25,1764825025,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:30,1764825030,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:35,1764825035,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:40,1764825040,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:45,1764825045,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:50,1764825050,227.1,127.0.0.1:1880,nodered
2025-12-04 12:10:55,1764825055,227.1,127.0.0.1:1880,nodered
