datetime,timestamp,current,power,voltage,freq
2025-12-04 12:15:10,1764825310,21.3,30.15,25.65,24.47
2025-12-04 12:15:15,1764825315,21.3,30.15,25.65,24.47
2025-12-04 12:15:20,1764825320,21.3,30.15,25.65,24.47
2025-12-04 12:15:25,1764825325,21.3,30.15,25.65,24.47
2025-12-04 12:15:30,1764825330,21.3,30.15,25.65,24.47
2025-12-04 12:15:35,1764825335,21.3,30.15,25.65,24.47
2025-12-04 12:15:40,1764825340,21.3,30.15,25.65,24.47
2025-12-04 12:15:45,1764825345,21.3,30.15,25.65,24.47
2025-12-04 12:15:50,1764825350,21.3,30.15,25.65,24.47
2025-12-04 12:15:55,1764825355,21.3,30.15,25.65,24.47
2025-12-04 12:16:00,1764825360,21.3,30.15,25.65,24.47
2025-12-04 12:16:05,1764825365,21.3,30.15,25.65,24.47
2025-12-04 12:16:10,1764825370,21.3,30.15,25.65,24.47
2025-12-04 12:16:15,1764825375,21.3,30.15,25.65,24.47
2025-12-04 12:16:20,1764825380,21.3,30.15,25.65,24.47
2025-12-04 12:16:25,1764825385,21.3,30.15,25.65,24.47
2025-12-04 12:16:30,1764825390,21.3,30.15,25.65,24.47
2025-12-04 12:16:35,1764825395,21.3,30.15,25.65,24.47
2025-12-04 12:16:40,1764825400,21.3,30.15,25.65,24.47
2025-12-04 12:16:45,1764825405,21.3,30.15,25.65,24.47
2025-12-04 12:16:50,1764825410,21.3,30.15,25.65,24.47
2025-12-04 12:16:55,1764825415,21.3,30.15,25.65,24.47
2025-12-04 12:17:00,1764825420,21.3,30.15,25.65,24.47
2025-12-04 12:17:05,1764825425,21.3,30.15,25.65,24.47
2025-12-04 12:17:10,1764825430,21.3,30.15,25.65,24.47
2025-12-04 12:17:15,1764825435,21.3,30.15,25.65,24.47
2025-12-04 12:17:20,1764825440,21.3,30.15,25.65,24.47
2025-12-04 12:17:25,1764825445,21.3,30.15,25.65,24.47
2025-12-04 12:17:30,1764825450,21.3,30.15,25.65,24.47
2025-12-04 12:17:35,1764825455,21.3,30.15,25.65,24.47
2025-12-04 12:17:40,1764825460,21.3,30.15,25.65,24.47
2025-12-04 12:17:45,1764825465,21.3,30.15,25.65,24.47
2025-12-04 12:17:50,1764825470,21.3,30.15,25.65,24.47
2025-12-04 12:17:55,1764825475,21.3,30.15,25.65,24.47
2025-12-04 12:18:00,1764825480,21.3,30.15,25.65,24.47
2025-12-04 12:18:05,1764825485,21.3,30.15,25.65,24.47
2025-12-04 12:18:10,1764825490,0.0,0.0,227.6,50.0
2025-12-04 12:18:15,1764825495,0.0,0.0,227.6,50.0
2025-12-04 12:18:20,1764825500,0.0,0.0,227.6,50.0
2025-12-04 12:18:25,1764825505,0.0,0.0,227.6,50.0
2025-12-04 12:18:30,1764825510,0.0,0.0,227.6,50.0
2025-12-04 12:18:35,1764825515,0.0,0.0,227.6,50.0
2025-12-04 12:18:40,1764825520,0.0,0.0,227.6,50.0
2025-12-04 12:18:45,1764825525,0.0,0.0,227.6,50.0
2025-12-04 12:18:50,1764825530,0.0,0.0,227.6,50.0
2025-12-04 12:18:55,1764825535,0.0,0.0,227.2,50.0
2025-12-04 12:19:00,1764825540,0.0,0.0,227.2,50.0
2025-12-04 12:19:05,1764825545,0.0,0.0,227.2,50.0
2025-12-04 12:19:10,1764825550,0.0,0.0,227.0,50.0
2025-12-04 12:19:15,1764825555,0.0,0.0,227.0,50.0
2025-12-04 12:19:20,1764825560,0.0,0.0,227.0,50.0
2025-12-04 12:19:25,1764825565,0.0,0.0,227.0,50.0
2025-12-04 12:19:30,1764825570,0.0,0.0,227.0,50.0
2025-12-04 12:19:35,1764825575,0.0,0.0,227.0,50.0
2025-12-04 12:19:40,1764825580,0.0,0.0,227.0,50.0
2025-12-04 12:19:45,1764825585,0.0,0.0,227.0,50.0
2025-12-04 12:19:50,1764825590,0.0,0.0,227.0,50.0
2025-12-04 12:19:55,1764825595,0.0,0.0,227.0,50.0
2025-12-04 12:20:00,1764825600,0.0,0.0,227.0,50.0
2025-12-04 12:20:05,1764825605,0.0,0.0,227.0,50.0
2025-12-04 12:20:10,1764825610,0.0,0.0,227.0,50.0
2025-12-04 12:20:15,1764825615,0.0,0.0,227.0,50.0
2025-12-04 12:20:20,1764825620,0.0,0.0,227.0,50.0
2025-12-04 12:20:25,1764825625,0.0,0.0,227.0,50.0
2025-12-04 12:20:30,1764825630,0.0,0.0,227.0,50.0
2025-12-04 12:20:35,1764825635,0.0,0.0,227.0,50.0
2025-12-04 12:20:40,1764825640,0.0,0.0,227.0,50.0
2025-12-04 12:20:45,1764825645,0.0,0.0,227.0,50.0
2025-12-04 12:20:50,1764825650,0.0,0.0,227.0,50.0
2025-12-04 12:20:55,1764825655,0.0,0.0,227.0,50.0
2025-12-04 12:21:00,1764825660,0.0,0.0,227.0,50.0
2025-12-04 12:21:05,1764825665,0.0,0.0,227.0,50.0
2025-12-04 12:21:10,1764825670,0.0,0.0,227.0,50.0
2025-12-04 12:21:15,1764825675,0.0,0.0,227.0,50.0
2025-12-04 12:21:20,1764825680,0.0,0.0,227.0,50.0
2025-12-04 12:21:25,1764825685,0.0,0.0,227.0,50.0
2025-12-04 12:21:30,1764825690,0.0,0.0,227.0,50.0
2025-12-04 12:21:35,1764825695,0.0,0.0,227.0,50.0
2025-12-04 12:21:40,1764825700,0.0,0.0,227.0,50.0
2025-12-04 12:21:45,1764825705,0.0,0.0,227.0,50.0
2025-12-04 12:21:50,1764825710,0.0,0.0,227.0,50.0
2025-12-04 12:21:55,1764825715,0.0,0.0,227.0,50.0
2025-12-04 12:22:00,1764825720,0.0,0.0,227.0,50.0
2025-12-04 12:22:05,1764825725,0.0,0.0,227.0,50.0
2025-12-04 12:22:10,1764825730,0.0,0.0,227.0,50.0
2025-12-04 12:22:15,1764825735,0.0,0.0,227.0,50.0
2025-12-04 12:22:20,1764825740,0.0,0.0,227.0,50.0
2025-12-04 12:22:25,1764825745,0.0,0.0,227.0,50.0
2025-12-04 12:22:30,1764825750,0.0,0.0,227.0,50.0
2025-12-04 12:22:35,1764825755,0.0,0.0,227.0,50.0
2025-12-04 12:22:40,1764825760,0.0,0.0,227.0,50.0
2025-12-04 12:22:45,1764825765,0.0,0.0,227.0,50.0
2025-12-04 12:22:50,1764825770,0.0,0.0,227.0,50.0
2025-12-04 12:22:55,1764825775,0.0,0.0,227.0,50.0
2025-12-04 12:23:00,1764825780,0.0,0.0,227.0,50.0
2025-12-04 12:23:05,1764825785,0.0,0.0,227.0,50.0
2025-12-04 12:23:10,1764825790,0.0,0.0,227.0,50.0
2025-12-04 12:23:15,1764825795,0.0,0.0,227.0,50.0
2025-12-04 12:23:20,1764825800,0.0,0.0,227.0,50.0
2025-12-04 12:23:25,1764825805,0.0,0.0,227.0,50.0
2025-12-04 12:23:30,1764825810,0.0,0.0,227.0,50.0
2025-12-04 12:23:35,1764825815,0.0,0.0,227.0,50.0
2025-12-04 12:23:40,1764825820,0.0,0.0,227.0,50.0
2025-12-04 12:23:45,1764825825,0.0,0.0,227.0,50.0
2025-12-04 12:23:50,1764825830,0.0,0.0,227.0,50.0
2025-12-04 12:23:55,1764825835,0.0,0.0,227.0,50.0
2025-12-04 12:24:00,1764825840,0.0,0.0,227.0,50.0
2025-12-04 12:24:05,1764825845,0.0,0.0,227.0,50.0
2025-12-04 12:24:10,1764825850,0.0,0.0,227.0,50.0
2025-12-04 12:24:15,1764825855,0.0,0.0,227.0,50.0
2025-12-04 12:24:20,1764825860,0.0,0.0,227.0,50.0
2025-12-04 12:24:25,1764825865,0.0,0.0,227.0,50.0
2025-12-04 12:24:30,1764825870,0.0,0.0,227.0,50.0
2025-12-04 12:24:35,1764825875,0.0,0.0,227.0,50.0
2025-12-04 12:24:40,1764825880,0.0,0.0,227.0,50.0
2025-12-04 12:24:45,1764825885,0.0,0.0,227.0,50.0
2025-12-04 12:24:50,1764825890,0.0,0.0,227.0,50.0
2025-12-04 12:24:55,1764825895,0.0,0.0,227.0,50.0
2025-12-04 12:25:00,1764825900,0.0,0.0,227.0,50.0
2025-12-04 12:25:05,1764825905,0.0,0.0,227.0,50.0
2025-12-04 12:25:10,1764825910,0.0,0.0,227.0,50.0
2025-12-04 12:25:15,1764825915,0.0,0.0,227.0,50.0
2025-12-04 12:25:20,1764825920,0.0,0.0,227.0,50.0
2025-12-04 12:25:25,1764825925,0.0,0.0,227.0,50.0
2025-12-04 12:25:30,1764825930,0.0,0.0,227.0,50.0
2025-12-04 12:25:35,1764825935,0.0,0.0,227.0,50.0
2025-12-04 12:25:40,1764825940,0.0,0.0,227.0,50.0
2025-12-04 12:25:45,1764825945,0.0,0.0,227.0,50.0
2025-12-04 12:25:50,1764825950,0.0,0.0,227.0,50.0
2025-12-04 12:25:55,1764825955,0.0,0.0,227.0,50.0
2025-12-04 12:26:00,1764825960,0.0,0.0,227.0,50.0
2025-12-04 12:26:05,1764825965,0.0,0.0,227.0,50.0
2025-12-04 12:26:10,1764825970,0.0,0.0,227.0,50.0
2025-12-04 12:26:15,1764825975,0.0,0.0,227.0,50.0
2025-12-04 12:26:20,1764825980,0.0,0.0,227.0,50.0
2025-12-04 12:26:25,1764825985,0.0,0.0,227.0,50.0
2025-12-04 12:26:30,1764825990,0.0,0.0,227.0,50.0
2025-12-04 12:26:35,1764825995,0.0,0.0,227.0,50.0
2025-12-04 12:26:40,1764826000,0.0,0.0,227.0,50.0
2025-12-04 12:26:45,1764826005,0.0,0.0,227.0,50.0
2025-12-04 12:26:50,1764826010,0.0,0.0,227.0,50.0
2025-12-04 12:26:55,1764826015,0.0,0.0,227.0,50.0
2025-12-04 12:27:00,1764826020,0.0,0.0,227.0,50.0
2025-12-04 12:27:05,1764826025,0.0,0.0,227.0,50.0
2025-12-04 12:27:10,1764826030,0.0,0.0,227.0,50.0
2025-12-04 12:27:15,1764826035,0.0,0.0,227.0,50.0
2025-12-04 12:27:20,1764826040,0.0,0.0,227.0,50.0
2025-12-04 12:27:25,1764826045,0.0,0.0,227.0,50.0
2025-12-04 12:27:30,1764826050,0.0,0.0,227.0,50.0
2025-12-04 12:27:35,1764826055,0.0,0.0,227.0,50.0
2025-12-04 12:27:40,1764826060,0.0,0.0,227.0,50.0
2025-12-04 12:27:45,1764826065,0.0,0.0,227.0,50.0
2025-12-04 12:27:50,1764826070,0.0,0.0,227.0,50.0
2025-12-04 12:27:55,1764826075,0.0,0.0,227.0,50.0
2025-12-04 12:28:00,1764826080,0.0,0.0,227.0,50.0
2025-12-04 12:28:05,1764826085,0.0,0.0,227.0,50.0
2025-12-04 12:28:10,1764826090,0.0,0.0,227.0,50.0
2025-12-04 12:28:15,1764826095,0.0,0.0,227.0,50.0
2025-12-04 12:28:20,1764826100,0.0,0.0,227.0,50.0
2025-12-04 12:28:25,1764826105,0.0,0.0,227.0,50.0
2025-12-04 12:28:30,1764826110,0.0,0.0,227.0,50.0
2025-12-04 12:28:35,1764826115,0.0,0.0,227.0,50.0
2025-12-04 12:28:40,1764826120,0.0,0.0,227.0,50.0
2025-12-04 12:28:45,1764826125,0.0,0.0,227.0,50.0
2025-12-04 12:28:50,1764826130,0.0,0.0,227.0,50.0
2025-12-04 12:28:55,1764826135,0.0,0.0,227.0,50.0
2025-12-04 12:29:00,1764826140,0.0,0.0,227.0,50.0
2025-12-04 12:29:05,1764826145,0.0,0.0,227.0,50.0
2025-12-04 12:29:10,1764826150,0.0,0.0,227.0,50.0
2025-12-04 12:29:15,1764826155,0.0,0.0,227.0,50.0
2025-12-04 12:29:20,1764826160,0.0,0.0,227.0,50.0
2025-12-04 12:29:25,1764826165,0.0,0.0,227.0,50.0
2025-12-04 12:29:30,1764826170,0.0,0.0,227.0,50.0
2025-12-04 12:29:35,1764826175,0.0,0.0,227.0,50.0
2025-12-04 12:29:40,1764826180,0.0,0.0,227.0,50.0
2025-12-04 12:29:45,1764826185,0.0,0.0,227.0,50.0
2025-12-04 12:29:50,1764826190,0.0,0.0,227.0,50.0
2025-12-04 12:29:55,1764826195,0.0,0.0,227.0,50.0
2025-12-04 12:30:00,1764826200,0.0,0.0,227.0,50.0
2025-12-04 12:30:05,1764826205,0.0,0.0,227.0,50.0
2025-12-04 12:30:10,1764826210,0.0,0.0,227.0,50.0
2025-12-04 12:30:15,1764826215,0.0,0.0,227.0,50.0
2025-12-04 12:30:20,1764826220,0.0,0.0,227.0,50.0
2025-12-04 12:30:25,1764826225,0.0,0.0,227.0,50.0
2025-12-04 12:30:30,1764826230,0.0,0.0,227.0,50.0
2025-12-04 12:30:35,1764826235,0.0,0.0,227.0,50.0
2025-12-04 12:30:40,1764826240,0.0,0.0,227.0,50.0
2025-12-04 12:30:45,1764826245,0.0,0.0,227.0,50.0
2025-12-04 12:30:50,1764826250,0.0,0.0,227.0,50.0
2025-12-04 12:30:55,1764826255,0.0,0.0,227.0,50.0
2025-12-04 12:31:00,1764826260,0.0,0.0,227.0,50.0
2025-12-04 12:31:05,1764826265,0.0,0.0,227.0,50.0
2025-12-04 12:31:10,1764826270,0.0,0.0,227.0,50.0
2025-12-04 12:31:15,1764826275,0.0,0.0,227.0,50.0
2025-12-04 12:31:20,1764826280,0.0,0.0,227.0,50.0
2025-12-04 12:31:25,1764826285,0.0,0.0,227.0,50.0
2025-12-04 12:31:30,1764826290,0.0,0.0,227.0,50.0
2025-12-04 12:31:35,1764826295,0.0,0.0,227.0,50.0
2025-12-04 12:31:40,1764826300,0.0,0.0,227.0,50.0
2025-12-04 12:31:45,1764826305,0.0,0.0,227.0,50.0
2025-12-04 12:31:50,1764826310,0.0,0.0,227.0,50.0
2025-12-04 12:31:55,1764826315,0.0,0.0,227.0,50.0
2025-12-04 12:32:00,1764826320,0.0,0.0,227.0,50.0
2025-12-04 12:32:05,1764826325,0.0,0.0,227.0,50.0
2025-12-04 12:32:10,1764826330,0.0,0.0,227.0,50.0
2025-12-04 12:32:15,1764826335,0.0,0.0,227.0,50.0
2025-12-04 12:32:20,1764826340,0.0,0.0,227.0,50.0
2025-12-04 12:32:25,1764826345,0.0,0.0,227.0,50.0
2025-12-04 12:32:30,1764826350,0.0,0.0,227.0,50.0
2025-12-04 12:32:35,1764826355,0.0,0.0,227.0,50.0
2025-12-04 12:32:40,1764826360,0.0,0.0,227.0,50.0
2025-12-04 12:32:45,1764826365,0.0,0.0,227.0,50.0
2025-12-04 12:32:50,1764826370,0.0,0.0,227.0,50.0
2025-12-04 12:32:55,1764826375,0.0,0.0,227.0,50.0
2025-12-04 12:33:00,1764826380,0.0,0.0,227.0,50.0
2025-12-04 12:33:05,1764826385,0.0,0.0,227.0,50.0
2025-12-04 12:33:10,1764826390,0.0,0.0,227.0,50.0
2025-12-04 12:33:15,1764826395,0.0,0.0,227.0,50.0
2025-12-04 12:33:20,1764826400,0.0,0.0,227.0,50.0
2025-12-04 12:33:25,1764826405,0.0,0.0,227.0,50.0
2025-12-04 12:33:30,1764826410,0.0,0.0,227.0,50.0
2025-12-04 12:33:35,1764826415,0.0,0.0,227.0,50.0
2025-12-04 12:33:40,1764826420,0.0,0.0,227.0,50.0
2025-12-04 12:33:45,1764826425,0.0,0.0,227.0,50.0
2025-12-04 12:33:50,1764826430,0.0,0.0,227.0,50.0
2025-12-04 12:33:55,1764826435,0.0,0.0,227.0,50.0
2025-12-04 12:34:00,1764826440,0.0,0.0,227.0,50.0
2025-12-04 12:34:05,1764826445,0.0,0.0,227.0,50.0
2025-12-04 12:34:10,1764826450,0.0,0.0,227.0,50.0
2025-12-04 12:34:15,1764826455,0.0,0.0,227.0,50.0
2025-12-04 12:34:20,1764826460,0.0,0.0,227.0,50.0
2025-12-04 12:34:25,1764826465,0.0,0.0,227.0,50.0
2025-12-04 12:34:30,1764826470,0.0,0.0,227.0,50.0
2025-12-04 12:34:35,1764826475,0.0,0.0,227.0,50.0
2025-12-04 12:34:40,1764826480,0.0,0.0,227.0,50.0
2025-12-04 12:34:45,1764826485,0.0,0.0,227.0,50.0
2025-12-04 12:34:50,1764826490,0.0,0.0,227.0,50.0
2025-12-04 12:34:55,1764826495,0.0,0.0,227.0,50.0
2025-12-04 12:35:00,1764826500,0.0,0.0,227.0,50.0
2025-12-04 12:35:05,1764826505,0.0,0.0,227.0,50.0
2025-12-04 12:35:10,1764826510,0.0,0.0,227.0,50.0
2025-12-04 12:35:15,1764826515,0.0,0.0,227.0,50.0
2025-12-04 12:35:20,1764826520,0.0,0.0,227.0,50.0
2025-12-04 12:35:25,1764826525,0.0,0.0,227.0,50.0
2025-12-04 12:35:30,1764826530,0.0,0.0,227.0,50.0
2025-12-04 12:35:35,1764826535,0.0,0.0,227.0,50.0
2025-12-04 12:35:40,1764826540,0.0,0.0,227.0,50.0
2025-12-04 12:35:45,1764826545,0.0,0.0,227.0,50.0
2025-12-04 12:35:50,1764826550,0.0,0.0,227.0,50.0
2025-12-04 12:35:55,1764826555,0.0,0.0,227.0,50.0
2025-12-04 12:36:00,1764826560,0.0,0.0,227.0,50.0
2025-12-04 12:36:05,1764826565,0.0,0.0,227.0,50.0
2025-12-04 12:36:10,1764826570,0.0,0.0,227.0,50.0
2025-12-04 12:36:15,1764826575,0.0,0.0,227.0,50.0
2025-12-04 12:36:20,1764826580,0.0,0.0,227.0,50.0
2025-12-04 12:36:25,1764826585,0.0,0.0,227.0,50.0
2025-12-04 12:36:30,1764826590,0.0,0.0,227.0,50.0
2025-12-04 12:36:35,1764826595,0.0,0.0,227.0,50.0
2025-12-04 12:36:40,1764826600,0.0,0.0,227.0,50.0
2025-12-04 12:36:45,1764826605,0.0,0.0,227.0,50.0
2025-12-04 12:36:50,1764826610,0.0,0.0,227.0,50.0
2025-12-04 12:36:55,1764826615,0.0,0.0,227.0,50.0
2025-12-04 12:37:00,1764826620,0.0,0.0,227.0,50.0
2025-12-04 12:37:05,1764826625,0.0,0.0,227.0,50.0
2025-12-04 12:37:10,1764826630,0.0,0.0,227.0,50.0
2025-12-04 12:37:15,1764826635,0.0,0.0,227.0,50.0
2025-12-04 12:37:20,1764826640,0.0,0.0,227.0,50.0
2025-12-04 12:37:25,1764826645,0.0,0.0,227.0,50.0
2025-12-04 12:37:30,1764826650,0.0,0.0,227.0,50.0
2025-12-04 12:37:35,1764826655,0.0,0.0,227.0,50.0
2025-12-04 12:37:40,1764826660,0.0,0.0,227.0,50.0
2025-12-04 12:37:45,1764826665,0.0,0.0,227.0,50.0
2025-12-04 12:37:50,1764826670,0.0,0.0,227.0,50.0
2025-12-04 12:37:55,1764826675,0.0,0.0,227.0,50.0
2025-12-04 12:38:00,1764826680,0.0,0.0,227.0,50.0
2025-12-04 12:38:05,1764826685,0.0,0.0,227.0,50.0
2025-12-04 12:38:10,1764826690,0.0,0.0,227.0,50.0
2025-12-04 12:38:15,1764826695,0.0,0.0,227.0,50.0
2025-12-04 12:38:20,1764826700,0.0,0.0,227.0,50.0
2025-12-04 12:38:25,1764826705,0.0,0.0,227.0,50.0
2025-12-04 12:38:30,1764826710,0.0,0.0,227.0,50.0
2025-12-04 12:38:35,1764826715,0.0,0.0,227.0,50.0
2025-12-04 12:38:40,1764826720,0.0,0.0,227.0,50.0
2025-12-04 12:38:45,1764826725,0.0,0.0,227.0,50.0
2025-12-04 12:38:50,1764826730,0.0,0.0,227.0,50.0
2025-12-04 12:38:55,1764826735,0.0,0.0,227.0,50.0
2025-12-04 12:39:00,1764826740,0.0,0.0,227.0,50.0
2025-12-04 12:39:05,1764826745,0.0,0.0,227.0,50.0
2025-12-04 12:39:10,1764826750,0.0,0.0,227.0,50.0
2025-12-04 12:39:15,1764826755,0.0,0.0,227.0,50.0
2025-12-04 12:39:20,1764826760,0.0,0.0,227.0,50.0
2025-12-04 12:39:25,1764826765,0.0,0.0,227.0,50.0
2025-12-04 12:39:30,1764826770,0.0,0.0,227.0,50.0
2025-12-04 12:39:35,1764826775,0.0,0.0,227.0,50.0
2025-12-04 12:39:40,1764826780,0.0,0.0,227.0,50.0
2025-12-04 12:39:45,1764826785,0.0,0.0,227.0,50.0
2025-12-04 12:39:50,1764826790,0.0,0.0,227.0,50.0
2025-12-04 12:39:55,1764826795,0.0,0.0,227.0,50.0
2025-12-04 12:40:00,1764826800,0.0,0.0,227.0,50.0
2025-12-04 12:40:05,1764826805,0.0,0.0,227.0,50.0
2025-12-04 12:40:10,1764826810,0.0,0.0,227.0,50.0
2025-12-04 12:40:15,1764826815,0.0,0.0,227.0,50.0
2025-12-04 12:40:20,1764826820,0.0,0.0,227.0,50.0
2025-12-04 12:40:25,1764826825,0.0,0.0,227.0,50.0
2025-12-04 12:40:30,1764826830,0.0,0.0,227.0,50.0
2025-12-04 12:40:35,1764826835,0.0,0.0,227.0,50.0
2025-12-04 12:40:40,1764826840,0.0,0.0,227.0,50.0
2025-12-04 12:40:45,1764826845,0.0,0.0,227.0,50.0
2025-12-04 12:40:50,1764826850,0.0,0.0,227.0,50.0
2025-12-04 12:40:55,1764826855,0.0,0.0,227.0,50.0
2025-12-04 12:41:00,1764826860,0.0,0.0,227.0,50.0
2025-12-04 12:41:05,1764826865,0.0,0.0,227.0,50.0
2025-12-04 12:41:10,1764826870,0.0,0.0,227.0,50.0
2025-12-04 12:41:15,1764826875,0.0,0.0,227.0,50.0
2025-12-04 12:41:20,1764826880,0.0,0.0,227.0,50.0
2025-12-04 12:41:25,1764826885,0.0,0.0,227.0,50.0
2025-12-04 12:41:30,1764826890,0.0,0.0,227.0,50.0
2025-12-04 12:41:35,1764826895,0.0,0.0,227.0,50.0
2025-12-04 12:41:40,1764826900,0.0,0.0,227.0,50.0
2025-12-04 12:41:45,1764826905,0.0,0.0,227.0,50.0
2025-12-04 12:41:50,1764826910,0.0,0.0,227.0,50.0
2025-12-04 12:41:55,1764826915,0.0,0.0,227.0,50.0
2025-12-04 12:42:00,1764826920,0.0,0.0,227.0,50.0
2025-12-04 12:42:05,1764826925,0.0,0.0,227.0,50.0
2025-12-04 12:42:10,1764826930,0.0,0.0,227.0,50.0
2025-12-04 12:42:15,1764826935,0.0,0.0,227.0,50.0
2025-12-04 12:42:20,1764826940,0.0,0.0,227.0,50.0
2025-12-04 12:42:25,1764826945,0.0,0.0,227.0,50.0
2025-12-04 12:42:30,1764826950,0.0,0.0,227.0,50.0
2025-12-04 12:42:35,1764826955,0.0,0.0,227.0,50.0
2025-12-04 12:42:40,1764826960,0.0,0.0,227.0,50.0
2025-12-04 12:42:45,1764826965,0.0,0.0,227.0,50.0
2025-12-04 12:42:50,1764826970,0.0,0.0,227.0,50.0
2025-12-04 12:42:55,1764826975,0.0,0.0,227.0,50.0
2025-12-04 12:43:00,1764826980,0.0,0.0,227.0,50.0
2025-12-04 12:43:05,1764826985,0.0,0.0,227.0,50.0
2025-12-04 12:43:10,1764826990,0.0,0.0,227.0,50.0
2025-12-04 12:43:15,1764826995,0.0,0.0,227.0,50.0
2025-12-04 12:43:20,1764827000,0.0,0.0,227.0,50.0
2025-12-04 12:43:25,1764827005,0.0,0.0,227.0,50.0
2025-12-04 12:43:30,1764827010,0.0,0.0,227.0,50.0
2025-12-04 12:43:35,1764827015,0.0,0.0,227.0,50.0
2025-12-04 12:43:40,1764827020,0.0,0.0,227.0,50.0
2025-12-04 12:43:45,1764827025,0.0,0.0,227.0,50.0
2025-12-04 12:43:50,1764827030,0.0,0.0,227.0,50.0
2025-12-04 12:43:55,1764827035,0.0,0.0,227.0,50.0
2025-12-04 12:44:00,1764827040,0.0,0.0,227.0,50.0
2025-12-04 12:44:05,1764827045,0.0,0.0,227.0,50.0
2025-12-04 12:44:10,1764827050,0.0,0.0,227.0,50.0
2025-12-04 12:44:15,1764827055,0.0,0.0,227.0,50.0
2025-12-04 12:44:20,1764827060,0.0,0.0,227.0,50.0
2025-12-04 12:44:25,1764827065,0.0,0.0,227.0,50.0
2025-12-04 12:44:30,1764827070,0.0,0.0,227.0,50.0
2025-12-04 12:44:35,1764827075,0.0,0.0,227.0,50.0
2025-12-04 12:44:40,1764827080,0.0,0.0,227.0,50.0
2025-12-04 12:44:45,1764827085,0.0,0.0,227.0,50.0
2025-12-04 12:44:50,1764827090,0.0,0.0,227.0,50.0
2025-12-04 12:44:55,1764827095,0.0,0.0,227.0,50.0
2025-12-04 12:45:00,1764827100,0.0,0.0,227.0,50.0
2025-12-04 12:45:05,1764827105,0.0,0.0,227.0,50.0
2025-12-04 12:45:10,1764827110,0.0,0.0,227.0,50.0
2025-12-04 12:45:15,1764827115,0.0,0.0,227.0,50.0
2025-12-04 12:45:20,1764827120,0.0,0.0,227.0,50.0
2025-12-04 12:45:25,1764827125,0.0,0.0,227.0,50.0
2025-12-04 12:45:30,1764827130,0.0,0.0,227.0,50.0
2025-12-04 12:45:35,1764827135,0.0,0.0,227.0,50.0
2025-12-04 12:45:40,1764827140,0.0,0.0,227.0,50.0
2025-12-04 12:45:45,1764827145,0.0,0.0,227.0,50.0
2025-12-04 12:45:50,1764827150,0.0,0.0,227.0,50.0
2025-12-04 12:45:55,1764827155,0.0,0.0,226.0,49.9
2025-12-04 12:46:00,1764827160,0.0,0.0,226.0,49.9
2025-12-04 12:46:05,1764827165,0.0,0.0,226.0,49.9
2025-12-04 12:46:10,1764827170,0.0,0.0,226.0,49.9
2025-12-04 12:46:15,1764827175,0.0,0.0,226.0,49.9
2025-12-04 12:46:20,1764827180,0.0,0.0,226.0,49.9
2025-12-04 12:46:25,1764827185,0.0,0.0,226.0,49.9
2025-12-04 12:46:30,1764827190,0.0,0.0,226.0,49.9
2025-12-04 12:46:35,1764827195,0.0,0.0,226.0,49.9
2025-12-04 12:46:40,1764827200,0.0,0.0,226.0,49.9
2025-12-04 12:46:45,1764827205,0.0,0.0,226.0,49.9
2025-12-04 12:46:50,1764827210,0.0,0.0,226.0,49.9
2025-12-04 12:46:55,1764827215,0.0,0.0,226.0,49.9
2025-12-04 12:47:00,1764827220,0.0,0.0,226.0,49.9
2025-12-04 12:47:05,1764827225,0.0,0.0,226.0,49.9
2025-12-04 12:47:10,1764827230,0.0,0.0,226.0,49.9
2025-12-04 12:47:15,1764827235,0.0,0.0,226.0,49.9
2025-12-04 12:47:20,1764827240,0.0,0.0,226.0,49.9
2025-12-04 12:47:25,1764827245,0.0,0.0,226.0,49.9
2025-12-04 12:47:30,1764827250,0.0,0.0,226.0,49.9
2025-12-04 12:47:35,1764827255,0.0,0.0,226.0,49.9
2025-12-04 12:47:40,1764827260,0.0,0.0,226.0,49.9
2025-12-04 12:47:45,1764827265,0.0,0.0,226.0,49.9
2025-12-04 12:47:50,1764827270,0.0,0.0,226.0,49.9
2025-12-04 12:47:55,1764827275,0.0,0.0,227.0,50.0
2025-12-04 12:48:00,1764827280,0.0,0.0,227.0,50.0
2025-12-04 12:48:05,1764827285,0.0,0.0,227.0,50.0
2025-12-04 12:48:10,1764827290,0.0,0.0,227.0,50.0
2025-12-04 12:48:15,1764827295,0.0,0.0,227.0,50.0
2025-12-04 12:48:20,1764827300,0.0,0.0,227.0,50.0
2025-12-04 12:48:25,1764827305,0.0,0.0,227.0,50.0
2025-12-04 12:48:30,1764827310,0.0,0.0,227.0,50.0
2025-12-04 12:48:35,1764827315,0.0,0.0,227.0,50.0
2025-12-04 12:48:40,1764827320,0.0,0.0,227.0,50.0
2025-12-04 12:48:45,1764827325,0.0,0.0,227.0,50.0
2025-12-04 12:48:50,1764827330,0.0,0.0,227.0,50.0
2025-12-04 12:48:55,1764827335,0.0,0.0,227.0,50.0
2025-12-04 12:49:00,1764827340,0.0,0.0,227.0,50.0
2025-12-04 12:49:05,1764827345,0.0,0.0,227.0,50.0
2025-12-04 12:49:10,1764827350,0.0,0.0,227.0,50.0
2025-12-04 12:49:15,1764827355,0.0,0.0,227.0,50.0
2025-12-04 12:49:20,1764827360,0.0,0.0,227.0,50.0
